country_code,year,total number of patents,"GNI per capita, Atlas method (current US$)","Literacy rate, adult total (% of people ages 15 and above)",Urban population,"Adjusted net savings, excluding particulate emission damage (current US$)",GDP (current US$),"Mortality rate, neonatal (per 1,000 live births)"
UZB,2019,,1800.0,,16935578.0,14873300590.3981,57726542784.9204,9.9
UZB,2018,,2020.0,99.99288940429692,16635580.0,10738067364.302,50392607758.2324,10.5
UZB,2017,1,2350.0,,16372437.0,13401020695.3957,59159945320.5667,11.2
UZB,2016,,2650.0,99.986572265625,16130961.0,14344232617.3595,81779012350.8833,12.0
UZB,2015,,2600.0,99.9838333129883,15884192.0,15228370990.2926,81847410181.7953,13.0
UZB,2014,,2470.0,99.9805526733398,15640290.0,15343115810.5223,76658542757.4707,14.0
UZB,2013,2,2300.0,99.9948577880859,15408910.0,,68997168337.6782,15.1
UZB,2012,,2040.0,,15199882.0,,63628854498.5024,16.4
UZB,2011,,1670.0,,15007103.0,,56516280748.3777,17.4
UZB,2010,1,1390.0,,14554257.0,,46679875793.5724,18.4
UZB,2009,1,1150.0,,14014762.0,,33689223673.2577,19.4
UZB,2008,4,980.0,,13648397.0,,29549438883.8338,20.4
UZB,2007,2,770.0,,13301003.0,,22311393927.8817,21.4
UZB,2006,,610.0,,12984805.0,,17330833852.919,22.4
UZB,2005,2,530.0,,12700677.0,,14307509838.8053,23.4
UZB,2004,,460.0,,12428855.0,,12030023547.8807,24.4
UZB,2003,2,420.0,,12162787.0,,10134453435.4603,25.4
UZB,2002,1,450.0,,11900009.0,,9687788512.80184,26.3
UZB,2001,1,560.0,,11634932.0,,11401421329.1974,27.3
UZB,2000,1,630.0,98.642578125,11370244.0,,13760513969.314,28.1
VNM,2020,,2660.0,,36346227.0,,271158442059.082,
VNM,2019,,2590.0,,35332141.0,24019219020.0617,261921244843.172,10.5
VNM,2018,,2380.0,95.0003814697266,34319153.0,23468523751.803,245213686369.15695,10.7
VNM,2017,,2130.0,,33311724.0,19944589634.8286,223779865815.183,11.0
VNM,2016,,2080.0,,32315314.0,23264477303.0073,205276172134.901,11.2
VNM,2015,,1970.0,,31333195.0,20597367419.5196,193241108709.536,11.4
VNM,2014,1,1880.0,,30371041.0,24472589022.7875,186204652922.262,11.5
VNM,2013,1,1720.0,,29430158.0,22389001483.0542,171222025117.38098,11.6
VNM,2012,7,1540.0,,28513908.0,19959612599.733,155820001920.492,11.7
VNM,2011,,1370.0,,27621226.0,12648475263.3157,135539438559.709,11.9
VNM,2010,8,1250.0,,26757122.0,13772439178.2475,115931749697.241,12.0
VNM,2009,16,1010.0,93.52044677734379,25920395.0,-808074210.945667,106014659770.22197,12.1
VNM,2008,10,980.0,,25120985.0,7149097868.81939,99130304099.1274,12.2
VNM,2007,4,840.0,,24347999.0,9010398170.060179,77414425532.2452,12.4
VNM,2006,2,720.0,,23598141.0,7686169160.7327795,66371664817.0436,12.6
VNM,2005,2,630.0,,22870389.0,7137169434.2941,57633255618.2731,12.9
VNM,2004,1,580.0,,22163652.0,10343606672.7204,45427854693.2554,13.2
VNM,2003,,500.0,,21474147.0,9658471526.91352,39552513316.0734,13.6
VNM,2002,,450.0,,20800242.0,9639731163.64463,35064105500.8344,14.1
VNM,2001,,430.0,,20134757.0,8786911201.01495,32685198735.3053,14.8
VNM,2000,,410.0,90.1561279296875,19477364.0,8438528787.268009,31172518403.3162,15.4
ZAF,2020,739,5410.0,,39946775.0,,301923639269.552,
ZAF,2019,3296,6040.0,,39149715.0,-984123511.536506,351431649241.43896,11.5
ZAF,2018,5489,5750.0,,38348227.0,968619743.6686679,368288939768.322,11.4
ZAF,2017,3330,5410.0,87.0466690063477,37540921.0,5765053300.62488,349554116683.818,11.4
ZAF,2016,2990,5470.0,,36726640.0,1881087181.38016,296357282715.109,11.2
ZAF,2015,4712,6050.0,94.367919921875,35905875.0,6796126306.801621,317620522794.82697,11.0
ZAF,2014,5659,6760.0,94.13990020751949,35078456.0,3113765858.27337,350904575292.317,10.9
ZAF,2013,5436,7350.0,,34248628.0,1620987256.74945,366829390478.954,10.8
ZAF,2012,5651,7570.0,93.7294692993164,33428280.0,4984275726.018129,396332702639.496,10.9
ZAF,2011,6053,6990.0,93.10214233398442,32630279.0,12630782597.6354,416418874936.304,11.0
ZAF,2010,5782,6190.0,92.8773193359375,31866173.0,11514590739.4858,375349442837.24,11.2
ZAF,2009,4509,5850.0,92.8948593139648,31137755.0,4908839956.90239,295936485832.635,11.4
ZAF,2008,5845,5980.0,,30442138.0,-6134610062.51828,286769839732.726,11.7
ZAF,2007,7029,5910.0,88.7172470092773,29774437.0,4908776136.14309,299415505152.29803,12.0
ZAF,2006,7290,5630.0,,29131015.0,8591135296.36961,271638484826.10895,12.3
ZAF,2005,8186,4990.0,,28506191.0,6294300291.75126,257772710832.953,12.7
ZAF,2004,7803,3720.0,,27898739.0,4870436507.975678,228590027400.653,13.1
ZAF,2003,6190,2920.0,,27305505.0,5099457820.74863,175256916996.047,13.5
ZAF,2002,6345,2670.0,,26720456.0,1153587350.14921,115482368343.658,14.0
ZAF,2001,5923,2860.0,,26143327.0,-2223844786.66401,121514658737.165,14.4
ZAF,2000,3204,3070.0,,25582582.0,681795779.953424,136361854808.496,14.9
ZMB,2020,,1190.0,,8204576.0,,19320053859.279,
ZMB,2019,,1430.0,,7871715.0,5639879380.21022,23308688906.1288,23.3
ZMB,2018,,1440.0,86.7479629516602,7551639.0,6142204395.45521,26311637646.6539,23.6
ZMB,2017,,1300.0,,7243007.0,5013659258.21866,25873601260.8353,23.9
ZMB,2016,,1370.0,,6944320.0,3135118120.9060802,20958412538.3093,24.3
ZMB,2015,,1580.0,,6654568.0,3973633814.1333103,21251216798.7762,24.5
ZMB,2014,,1800.0,,6372742.0,4509649800.76826,27141023558.0829,24.8
ZMB,2013,,1760.0,,6099735.0,4454167263.70082,28037239462.7142,25.0
ZMB,2012,,1690.0,,5837266.0,4367465676.41124,25503060420.026,25.2
ZMB,2011,,1420.0,,5588385.0,2221242848.45137,23459515275.5776,25.5
ZMB,2010,,1340.0,83.0076675415039,5354636.0,1823775479.1894894,20265559483.8548,25.7
ZMB,2009,,1280.0,,5135536.0,,15328342303.9575,26.0
ZMB,2008,,1180.0,,4930110.0,,17910858637.9048,26.4
ZMB,2007,,900.0,61.1270904541016,4736246.0,,14056957976.2648,26.9
ZMB,2006,,720.0,,4552287.0,,12756858899.2812,27.5
ZMB,2005,,560.0,,4376258.0,,8331870169.149771,28.3
ZMB,2004,,460.0,,4207899.0,,6221077674.77871,29.4
ZMB,2003,,410.0,,4046911.0,,4901839731.26571,30.6
ZMB,2002,,360.0,69.1492233276367,3892212.0,,4193845678.1703296,31.9
ZMB,2001,,350.0,,3742483.0,,4094480988.1193104,33.0
ZMB,2000,,330.0,,3624956.0,,3600683039.7325397,33.9
ZWE,2020,,1090.0,,4792105.0,,16768513442.6415,
ZWE,2019,,1200.0,,4717307.0,,16932434838.6928,25.9
ZWE,2018,,1410.0,,4650597.0,,19523622341.6133,26.4
ZWE,2017,,1390.0,,4589452.0,-2550156624.36278,19015327919.1087,26.9
ZWE,2016,,1290.0,,4531238.0,-2102422846.44199,20548678100.0,27.3
ZWE,2015,,1280.0,,4473872.0,-3395278254.2888303,19963120600.0,27.9
ZWE,2014,,1260.0,88.69342041015629,4416224.0,-2486648659.0910697,19495519600.0,28.5
ZWE,2013,,1210.0,,4359432.0,-2626591529.5194397,19091020000.0,29.2
ZWE,2012,,1110.0,,4306228.0,-4285684544.65934,17114849900.0,30.0
ZWE,2011,,920.0,83.5827102661133,4257061.0,-2210168398.37003,14101920300.0,30.9
ZWE,2010,,630.0,,4215138.0,-2004266305.81002,12041655200.0,31.7
ZWE,2009,,420.0,,4181250.0,-1988697070.56868,9665793300.0,32.3
ZWE,2008,,330.0,,4154578.0,,4415702800.0,32.4
ZWE,2007,,420.0,,4135515.0,,5291950100.0,32.1
ZWE,2006,,440.0,,4123874.0,,5443896500.0,31.5
ZWE,2005,,460.0,,4119361.0,,5755215200.0,30.7
ZWE,2004,,450.0,,4122108.0,,5805598400.0,29.9
ZWE,2003,,440.0,,4131349.0,,5727591800.0,29.0
ZWE,2002,,490.0,,4134392.0,,6342116400.0,27.9
ZWE,2001,,540.0,,4074399.0,,6777384700.0,27.0
ZWE,2000,,510.0,,4010951.0,,6689957600.0,26.4
