country_code,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1980,1978,1984,1983,1982,1981,1979,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960
CHN,"{'patent count': '4016094', 'GNI per capita, Atlas method (current US$)': 10610.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 861289359.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 14722730697890.1, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': '4291056', 'GNI per capita, Atlas method (current US$)': 10390.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 842933962.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 3558212991232.83, 'GDP (current US$)': 14279937467431.0, 'Mortality rate, neonatal (per 1,000 live births)': 3.9}","{'patent count': '4065341', 'GNI per capita, Atlas method (current US$)': 9600.0, 'Literacy rate, adult total (% of people ages 15 and above)': 96.8408889770508, 'Urban population': 823827650.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 3571559471537.01, 'GDP (current US$)': 13894817549380.3, 'Mortality rate, neonatal (per 1,000 live births)': 4.2}","{'patent count': '3715036', 'GNI per capita, Atlas method (current US$)': 8740.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 803554542.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 3270744862454.25, 'GDP (current US$)': 12310409370894.2, 'Mortality rate, neonatal (per 1,000 live births)': 4.5}","{'patent count': '3220467', 'GNI per capita, Atlas method (current US$)': 8270.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 782199374.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 2838223352219.83, 'GDP (current US$)': 11233276536744.7, 'Mortality rate, neonatal (per 1,000 live births)': 4.9}","{'patent count': '2799411', 'GNI per capita, Atlas method (current US$)': 7940.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 761027100.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 2807926880783.23, 'GDP (current US$)': 11061553079871.5, 'Mortality rate, neonatal (per 1,000 live births)': 5.4}","{'patent count': '2355265', 'GNI per capita, Atlas method (current US$)': 7510.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 740239259.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 2805340641861.3, 'GDP (current US$)': 10475682920597.7, 'Mortality rate, neonatal (per 1,000 live births)': 5.9}","{'patent count': '2166806', 'GNI per capita, Atlas method (current US$)': 6770.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 719587859.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 2515465850948.58, 'GDP (current US$)': 9570406235659.64, 'Mortality rate, neonatal (per 1,000 live births)': 6.4}","{'patent count': '2024897', 'GNI per capita, Atlas method (current US$)': 5930.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 699187267.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 2329984223812.73, 'GDP (current US$)': 8532229986993.65, 'Mortality rate, neonatal (per 1,000 live births)': 7.0}","{'patent count': '1577341', 'GNI per capita, Atlas method (current US$)': 5050.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 678933504.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 1959022384126.65, 'GDP (current US$)': 7551500124197.17, 'Mortality rate, neonatal (per 1,000 live births)': 7.6}","{'patent count': '1190859', 'GNI per capita, Atlas method (current US$)': 4340.0, 'Literacy rate, adult total (% of people ages 15 and above)': 95.12448120117192, 'Urban population': 658498663.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 1861782635940.66, 'GDP (current US$)': 6087163874510.73, 'Mortality rate, neonatal (per 1,000 live births)': 8.4}","{'patent count': '991682', 'GNI per capita, Atlas method (current US$)': 3680.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 637407288.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 1627941526380.89, 'GDP (current US$)': 5101703073088.97, 'Mortality rate, neonatal (per 1,000 live births)': 9.2}","{'patent count': '817249', 'GNI per capita, Atlas method (current US$)': 3100.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 616481190.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 1395692312570.55, 'GDP (current US$)': 4594307032667.98, 'Mortality rate, neonatal (per 1,000 live births)': 10.2}","{'patent count': '691912', 'GNI per capita, Atlas method (current US$)': 2510.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 595670841.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 1095282529882.7, 'GDP (current US$)': 3550342737009.53, 'Mortality rate, neonatal (per 1,000 live births)': 11.3}","{'patent count': '601905', 'GNI per capita, Atlas method (current US$)': 2060.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 575118254.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 789500037925.552, 'GDP (current US$)': 2752131773358.92, 'Mortality rate, neonatal (per 1,000 live births)': 12.6}","{'patent count': '505983', 'GNI per capita, Atlas method (current US$)': 1760.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 554367818.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 619350637111.812, 'GDP (current US$)': 2285965892364.2, 'Mortality rate, neonatal (per 1,000 live births)': 14.0}","{'patent count': '414015', 'GNI per capita, Atlas method (current US$)': 1510.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 533257098.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 536326636615.548, 'GDP (current US$)': 1955347004965.69, 'Mortality rate, neonatal (per 1,000 live births)': 15.5}","{'patent count': '355889', 'GNI per capita, Atlas method (current US$)': 1280.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 512473984.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 428005027702.286, 'GDP (current US$)': 1660287965663.89, 'Mortality rate, neonatal (per 1,000 live births)': 17.2}","{'patent count': '292020', 'GNI per capita, Atlas method (current US$)': 1110.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 491993700.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 337614695695.30896, 'GDP (current US$)': 1470550015077.93, 'Mortality rate, neonatal (per 1,000 live births)': 18.6}","{'patent count': '221926', 'GNI per capita, Atlas method (current US$)': 1010.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 471767321.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 281729152085.394, 'GDP (current US$)': 1339395718862.89, 'Mortality rate, neonatal (per 1,000 live births)': 19.8}","{'patent count': '186013', 'GNI per capita, Atlas method (current US$)': 940.0, 'Literacy rate, adult total (% of people ages 15 and above)': 90.9202117919922, 'Urban population': 452999147.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 227212638825.535, 'GDP (current US$)': 1211346869600.41, 'Mortality rate, neonatal (per 1,000 live births)': 21.0}","{'patent count': '152486', 'GNI per capita, Atlas method (current US$)': 860.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 436766058.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 217901047450.61, 'GDP (current US$)': 1093997267277.1, 'Mortality rate, neonatal (per 1,000 live births)': 22.1}","{'patent count': '131708', 'GNI per capita, Atlas method (current US$)': 800.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 420606126.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 223942077385.235, 'GDP (current US$)': 1029043097558.91, 'Mortality rate, neonatal (per 1,000 live births)': 23.2}","{'patent count': '118798', 'GNI per capita, Atlas method (current US$)': 750.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 404485562.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 219381416076.898, 'GDP (current US$)': 961603952954.2328, 'Mortality rate, neonatal (per 1,000 live births)': 24.4}","{'patent count': '105118', 'GNI per capita, Atlas method (current US$)': 650.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 388593258.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 184011772776.905, 'GDP (current US$)': 863746717507.397, 'Mortality rate, neonatal (per 1,000 live births)': 25.5}","{'patent count': '89528', 'GNI per capita, Atlas method (current US$)': 540.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 373035157.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 160040134663.912, 'GDP (current US$)': 734547898224.101, 'Mortality rate, neonatal (per 1,000 live births)': 26.6}","{'patent count': '79491', 'GNI per capita, Atlas method (current US$)': 470.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 357836540.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 128450708816.711, 'GDP (current US$)': 564324670008.2379, 'Mortality rate, neonatal (per 1,000 live births)': 27.6}","{'patent count': '70619', 'GNI per capita, Atlas method (current US$)': 420.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 342961393.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 94648142520.7169, 'GDP (current US$)': 444731282435.515, 'Mortality rate, neonatal (per 1,000 live births)': 28.5}","{'patent count': '61009', 'GNI per capita, Atlas method (current US$)': 390.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 328521540.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 91377623539.3083, 'GDP (current US$)': 426915712715.856, 'Mortality rate, neonatal (per 1,000 live births)': 29.1}","{'patent count': '47930', 'GNI per capita, Atlas method (current US$)': 350.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 314301034.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 70959200115.461, 'GDP (current US$)': 383373318083.624, 'Mortality rate, neonatal (per 1,000 live births)': 29.5}","{'patent count': '40163', 'GNI per capita, Atlas method (current US$)': 330.0, 'Literacy rate, adult total (% of people ages 15 and above)': 77.7850570678711, 'Urban population': 300165618.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 55385573084.728, 'GDP (current US$)': 360857912565.966, 'Mortality rate, neonatal (per 1,000 live births)': 29.6}","{'patent count': '34184', 'GNI per capita, Atlas method (current US$)': 320.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 287504237.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 55879582105.5551, 'GDP (current US$)': 347768051311.741, 'Mortality rate, neonatal (per 1,000 live births)': 29.7}","{'patent count': '34247', 'GNI per capita, Atlas method (current US$)': 330.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 275121076.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 59329587141.7063, 'GDP (current US$)': 312353631207.819, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': '28278', 'GNI per capita, Atlas method (current US$)': 320.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 262976051.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 46523206346.8128, 'GDP (current US$)': 272972974764.574, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': '21315', 'GNI per capita, Atlas method (current US$)': 310.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 251325056.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 52361030511.8892, 'GDP (current US$)': 300758100107.24603, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': '18211', 'GNI per capita, Atlas method (current US$)': 290.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 240414890.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 49815335014.9741, 'GDP (current US$)': 309488028132.653, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': '1', 'GNI per capita, Atlas method (current US$)': 250.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 230206255.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 36902840133.632, 'GDP (current US$)': 259946510957.143, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': '1', 'GNI per capita, Atlas method (current US$)': 220.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 220472140.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 25530198661.0901, 'GDP (current US$)': 230686747153.257, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 220.0, 'Literacy rate, adult total (% of people ages 15 and above)': 65.5050888061523, 'Urban population': 210823843.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': 19434322729.0437, 'GDP (current US$)': 205089699858.779, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 220.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 199949784.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 195866382432.54, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 220.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 189947471.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 191149211575.0, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 210.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 180399661.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 178280594413.043, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 200.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 171153535.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 149540752829.268, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 190.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 165293316.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 174938098826.569, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 190.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 162497601.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 153940455341.50598, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 200.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 159452730.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 163431551779.761, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 180.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 155688522.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 144182133387.722, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 160.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 151552570.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 138544284708.957, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 130.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 148131235.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 113687586299.051, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 130.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 145443877.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 99800958648.1436, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 120.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 142386810.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 92602973434.0726, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 110.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 139527262.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 79705906247.4612, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 90.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 136747486.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 70846535055.6503, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 100.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 134196718.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 72881631326.6715, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 110.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 131746910.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 76720285969.6157, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 100.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 129348359.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 70436266146.7219, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 90.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 127791981.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 59708343488.5043, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 80.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 121162226.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 50706799902.5104, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': 70.0, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 114685540.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 47209359005.6057, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': nan, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 110327936.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 50056868957.6732, 'Mortality rate, neonatal (per 1,000 live births)': nan}","{'patent count': nan, 'GNI per capita, Atlas method (current US$)': nan, 'Literacy rate, adult total (% of people ages 15 and above)': nan, 'Urban population': 108085352.0, 'Adjusted net savings, excluding particulate emission damage (current US$)': nan, 'GDP (current US$)': 59716467625.3148, 'Mortality rate, neonatal (per 1,000 live births)': nan}"
