country_code,year,total number of patents,"GNI per capita, Atlas method (current US$)","Literacy rate, adult total (% of people ages 15 and above)",Urban population,"Adjusted net savings, excluding particulate emission damage (current US$)",GDP (current US$),"Mortality rate, neonatal (per 1,000 live births)"
DEU,2006,111228,38230.0,,62753557.0,385147148068.989,2992196713084.93,2.6
DEU,2005,124119,35710.0,,62660267.0,295580348644.604,2845802760850.64,2.6
DEU,2004,135419,31570.0,,62529997.0,299445313861.361,2809187981127.39,2.6
DEU,2003,145008,26080.0,,62376854.0,198395208113.936,2496128668171.56,2.7
DEU,2002,153754,23610.0,,62174878.0,180728005680.621,2068624129493.69,2.7
DEU,2001,168892,24740.0,,61902439.0,170381543623.06,1944107382550.34,2.7
DEU,2000,176035,26150.0,,61629857.0,175051202219.906,1943145384190.16,2.8
DEU,1999,171470,26840.0,,61376500.0,205174428129.485,2194204133816.32,2.8
DEU,1998,167193,27950.0,,61167004.0,225576483583.191,2238990774702.68,2.9
DEU,1997,161701,30140.0,,60986289.0,217141213863.885,2211989623279.95,2.9
DEU,1996,152959,30860.0,,60725922.0,240147130840.56894,2497244606186.64,3.0
DEU,1995,142880,29520.0,,60378049.0,268087119326.532,2585792275146.72,3.1
DEU,1994,139725,27530.0,,60028206.0,209690664643.205,2205074123177.05,3.2
DEU,1993,135613,25990.0,,59647492.0,191474308911.977,2071323790370.28,3.3
DEU,1992,131978,25810.0,,59146205.0,227663764589.86105,2131571696931.75,3.5
DEU,1991,128681,22890.0,,58625381.0,206148714970.348,1868945197407.19,3.5
DEU,1990,128142,21300.0,,58079842.0,,1771671206875.68,3.4
DEU,1989,119043,19760.0,,57469536.0,,1398967436804.33,3.3
DEU,1988,111725,18620.0,,57044790.0,,1401233225303.49,3.2
DEU,1987,100673,14240.0,,56695484.0,,1298176105549.51,3.3
DEU,1986,92534,11240.0,,56438249.0,,1046259374943.71,3.4
DEU,1985,91178,9840.0,,56485448.0,,732534887058.198,3.7
DEU,1984,88928,9880.0,,56792461.0,,725111123634.115,4.0
DEU,1983,95617,10020.0,,57114118.0,,770684323247.798,4.3
DEU,1982,90848,11120.0,,57267174.0,,776576439106.9559,4.6
DEU,1981,87875,12540.0,,57229147.0,,800472055387.278,4.9
DEU,1980,86955,13010.0,,57028530.0,,950290856466.538,5.4
DEU,1979,87608,11050.0,,56865826.0,,881345176608.6859,6.2
DEU,1978,91358,8870.0,,56796181.0,,740469983446.933,7.2
DEU,1977,100355,7670.0,,56801863.0,,600498238019.035,8.3
DEU,1976,104037,7130.0,,56885943.0,,519754453161.411,9.4
DEU,1975,100591,6720.0,,57085531.0,,490636517211.225,10.4
DEU,1974,96724,5800.0,,57253758.0,,445303484241.554,11.5
DEU,1973,102324,4670.0,,57186457.0,,398374021953.897,12.5
DEU,1972,104814,3600.0,,56961784.0,,299801542047.476,13.4
DEU,1971,108306,,,56645245.0,,249985055484.303,13.9
DEU,1970,112128,,,56496072.0,,215838448137.658,14.1
DEU,1969,114674,,,56259360.0,,,14.4
DEU,1968,97433,,,55765529.0,,,
DEU,1967,90953,,,55468832.0,,,
DEU,1966,82474,,,55166778.0,,,
DEU,1965,72871,,,54659677.0,,,
DEU,1964,65274,,,54147106.0,,,
DEU,1963,56924,,,53664331.0,,,
DEU,1962,53479,,,53122383.0,,,
DEU,1961,49479,,,52609561.0,,,
DEU,1960,48726,,,51978188.0,,,
DNK,2020,314,62720.0,,5138400.0,,355184024841.254,
DNK,2019,1110,64000.0,,5116342.0,76379949137.9503,350104327658.675,3.0
DNK,2018,2234,61340.0,,5091100.0,70163691872.2731,356879499797.896,3.1
DNK,2017,4102,56690.0,,5059173.0,64480299331.3702,332121063806.391,3.2
DNK,2016,5871,58040.0,,5020143.0,61519098552.8766,313115929314.339,3.2
DNK,2015,7026,60510.0,,4974525.0,56565474834.1112,302673070846.857,3.3
DNK,2014,7578,63670.0,,4932961.0,63975494500.6138,352993631617.70795,3.2
DNK,2013,7996,63200.0,,4901386.0,57378832755.875,343584391647.927,3.2
DNK,2012,7940,61650.0,,4872608.0,42586119069.0344,327148943812.13696,3.1
DNK,2011,8187,61990.0,,4844002.0,49982506433.9798,344003137611.271,3.0
DNK,2010,7874,61220.0,,4815111.0,43057289072.9961,321995279401.502,2.9
DNK,2009,7658,60090.0,,4785983.0,35316379509.1212,321241303699.00604,2.8
DNK,2008,7612,60390.0,,4751268.0,48405528150.4263,353361038818.383,2.8
DNK,2007,7282,55740.0,,4712839.0,48230175472.5241,319423424509.06604,2.9
DNK,2006,7527,53540.0,,4681382.0,46147642791.3673,282884947702.966,3.0
DNK,2005,7291,49610.0,,4652908.0,40601483161.5112,264467336457.17,3.1
DNK,2004,7501,42640.0,,4624434.0,37061058231.7724,251373002954.382,3.1
DNK,2003,7725,34750.0,,4601394.0,30523448804.3217,218096033517.00894,3.2
DNK,2002,7786,30850.0,,4582981.0,25657504106.2171,178635163717.43106,3.2
DNK,2001,8257,31410.0,,4563004.0,25179605325.5675,164791442543.375,3.4
DNK,2000,8830,32580.0,,4544013.0,23588554315.4165,164158739097.62302,3.5
DNK,1999,8155,33060.0,,4528106.0,25246649062.6348,177965188354.692,3.6
DNK,1998,7889,33460.0,,4511769.0,24563170680.2055,176991934992.837,3.7
DNK,1997,7826,35150.0,,4493986.0,24345318602.2404,173537647058.824,3.8
DNK,1996,7866,34770.0,,4473929.0,24677671823.7727,187632346387.984,3.8
DNK,1995,7985,32560.0,,4447268.0,23550732125.9847,185006881515.065,3.9
DNK,1994,8180,30360.0,,4422754.0,18170943208.2817,156162386724.523,3.9
DNK,1993,9643,28570.0,,4406442.0,17040932845.2132,143195627014.605,4.0
DNK,1992,9912,28700.0,,4390390.0,18491716737.5367,152915654478.885,4.1
DNK,1991,11004,25540.0,,4374504.0,13710306836.8373,139224688814.195,4.2
DNK,1990,14174,24370.0,,4361727.0,17129787796.0984,138247285815.855,4.4
DNK,1989,14691,23050.0,,4351259.0,12129058159.433998,112409222182.704,4.5
DNK,1988,16611,22130.0,,4343212.0,13299535927.1471,115552846616.65303,4.7
DNK,1987,16475,17760.0,,4335668.0,12820603631.4452,109414423928.775,4.8
DNK,1986,15903,14070.0,,4324701.0,9441545247.661,88078760103.8191,4.8
DNK,1985,15563,11840.0,,4313449.0,5754753978.06304,62658568287.3429,4.8
DNK,1984,8469,11520.0,,4306181.0,5396044047.41897,59105236853.7937,4.8
DNK,1983,8843,11710.0,,4302863.0,4417793136.61735,60644782176.0525,4.8
DNK,1982,16016,12860.0,,4300240.0,3450356550.49588,60412844678.604,4.9
DNK,1981,15458,14180.0,,4297767.0,3412210303.8136,61877813965.2413,5.1
DNK,1980,9023,15090.0,,4289152.0,5698681708.18115,71127528699.9414,5.3
DNK,1979,8853,13560.0,,4269868.0,7861335700.4834,70366241969.2074,5.5
DNK,1978,8181,11170.0,,4245152.0,7941529672.4871,60362931853.6249,5.9
DNK,1977,9305,9780.0,,4217587.0,6172556001.525479,49784338519.4563,6.3
DNK,1976,9304,8960.0,,4189964.0,5785059853.2007,44575892473.1183,6.9
DNK,1975,9638,8080.0,,4156474.0,4866699818.66975,40474406216.2821,7.6
DNK,1974,9069,6800.0,,4121150.0,,34160444798.1099,8.3
DNK,1973,5608,5580.0,,4078304.0,,30730626663.3606,9.0
DNK,1972,4746,4310.0,,4029765.0,,23232379951.9376,9.6
DNK,1971,4542,3670.0,,3982363.0,,19085731252.4407,10.3
DNK,1970,4241,3310.0,,3930043.0,,17075457600.0,11.0
DNK,1969,3986,3140.0,,3875429.0,,15414902266.6667,11.6
DNK,1968,3685,2870.0,,3828566.0,,13505573866.6667,12.3
DNK,1967,3787,,,3779458.0,,13059064374.6287,12.8
DNK,1966,3669,,,3723679.0,,11931739858.7046,13.4
DNK,1965,3405,,,3666724.0,,,13.9
DNK,1964,3286,,,3608088.0,,,14.5
DNK,1963,3146,,,3548824.0,,,15.0
DNK,1962,3143,,,3490118.0,,,15.5
DNK,1961,2924,,,3431879.0,,,15.9
DNK,1960,2816,,,3374572.0,,,16.1
DOM,2020,,7260.0,,8953860.0,,78844702329.0785,
DOM,2019,203,8100.0,,8787474.0,17087169566.6527,88941299733.5018,19.4
DOM,2018,220,7780.0,,8615853.0,15950013783.2053,85555378042.8196,20.0
DOM,2017,276,7090.0,,8439610.0,14147373459.0826,79997975621.8654,20.5
DOM,2016,297,6860.0,93.7784576416016,8259547.0,13441271619.4788,75704720189.5607,21.0
DOM,2015,257,6580.0,91.9912109375,8077901.0,12714515370.051,71164825256.6849,21.4
DOM,2014,274,6330.0,91.76376342773442,7895297.0,10487418516.0897,67179914026.9623,21.8
DOM,2013,275,6030.0,90.85814666748051,7711913.0,9012594652.38611,62682163837.347,22.2
DOM,2012,277,5790.0,90.15518188476558,7527833.0,8450619061.040291,60681537195.7996,22.4
DOM,2011,318,5540.0,90.1063766479492,7342937.0,7843625755.14272,58029750745.6495,22.6
DOM,2010,368,5330.0,89.53872680664058,7150440.0,8021046208.35885,53860175555.9961,22.8
DOM,2009,268,4920.0,,6947156.0,7097494438.5547,48261033298.2133,22.8
DOM,2008,66,4760.0,,6743610.0,7972446438.7972,48122547177.1881,22.9
DOM,2007,141,4430.0,88.2444610595703,6539067.0,7552358012.34997,43965420072.4107,22.9
DOM,2006,284,3640.0,,6334156.0,6832321123.53465,37879869897.8979,22.9
DOM,2005,240,3040.0,,6128825.0,6387341557.86392,35777570135.5225,22.9
DOM,2004,211,2560.0,,5923402.0,4274419460.3636093,22322395368.0274,22.9
DOM,2003,208,2640.0,,5717747.0,3921359823.49416,21403167848.1444,23.0
DOM,2002,166,2890.0,86.99646759033199,5529103.0,5782593302.60236,27137508656.8522,23.1
DOM,2001,156,2740.0,,5379713.0,5595955368.41597,25601765400.5153,23.3
DOM,2000,60,2680.0,,5231292.0,5040509255.0669,24305717541.6371,23.4
DOM,1999,,2540.0,,5083816.0,5043824127.820721,22136621337.0889,23.5
DOM,1998,,2450.0,,4937446.0,5235562580.685571,21672231760.6491,23.4
DOM,1997,,2360.0,,4792113.0,3647294589.5363603,20017480054.834,23.4
DOM,1996,2,2170.0,,4647676.0,2746947830.59197,18241691857.3544,23.3
DOM,1995,,1960.0,,4503725.0,2091958397.12077,16637370839.1608,23.3
DOM,1994,,1750.0,,4360657.0,2009099884.56874,14644711384.8202,23.3
DOM,1993,2,1620.0,,4228814.0,1440505538.69961,13081042400.0,23.5
DOM,1992,4,1360.0,,4131408.0,850742708.688259,11605382504.0,23.7
DOM,1991,2,1040.0,,4034861.0,855245042.774183,9824498183.032629,24.0
DOM,1990,6,870.0,,3939542.0,776445926.7806151,7073675544.808471,24.4
DOM,1989,4,910.0,,3845683.0,855750034.179232,6686593059.936911,25.0
DOM,1988,3,920.0,,3753202.0,805687858.6932862,5374314928.42536,25.7
DOM,1987,2,940.0,,3661890.0,650539028.211542,5826987099.45901,26.4
DOM,1986,3,1030.0,,3571598.0,742643101.980042,6122198120.02892,27.2
DOM,1985,7,1100.0,,3482151.0,438972860.174935,5044592944.80499,28.0
DOM,1984,7,1300.0,,3393570.0,-673307794.0074612,11594000000.0,29.0
DOM,1983,5,1240.0,,3305843.0,111087559.198173,9220600000.0,30.0
DOM,1982,12,1240.0,,3218951.0,266919522.430664,8267400000.0,31.1
DOM,1981,14,1210.0,73.064567565918,3110468.0,484994193.929613,7561300000.0,32.3
DOM,1980,12,1140.0,,2976835.0,322168254.894393,6761300000.0,33.6
DOM,1979,17,1030.0,,2845826.0,921101411.322601,5498800000.0,35.0
DOM,1978,9,900.0,,2717781.0,655538971.768675,4734400000.0,36.5
DOM,1977,15,830.0,,2592786.0,559913622.441584,4587100000.0,37.6
DOM,1976,7,780.0,,2471064.0,575604738.697745,3951500000.0,38.5
DOM,1975,13,710.0,,2352589.0,680628851.664495,3599200000.0,39.0
DOM,1974,11,610.0,,2237631.0,339453006.764662,2925700000.0,39.5
DOM,1973,10,520.0,,2126059.0,369668149.25441,2344800000.0,39.8
DOM,1972,12,430.0,,2018076.0,327014418.09681296,1987400000.0,40.0
DOM,1971,27,370.0,,1913394.0,104159044.27798,1666500000.0,40.1
DOM,1970,12,340.0,,1812218.0,,1485500000.0,40.2
DOM,1969,17,280.0,,1714572.0,,1230500000.0,40.2
DOM,1968,20,250.0,,1620571.0,,1079100000.0,40.2
DOM,1967,19,250.0,,1529917.0,,1034800000.0,40.3
DOM,1966,9,250.0,,1442846.0,,983900000.0,40.5
DOM,1965,14,230.0,,1359235.0,,888100000.0,40.6
DOM,1964,11,260.0,,1279150.0,,1025599900.0,40.8
DOM,1963,11,240.0,,1202468.0,,940799900.0,41.0
DOM,1962,14,220.0,,1129331.0,,824100000.0,
DOM,1961,11,,,1059762.0,,654100200.0,
DOM,1960,10,,,994559.0,,672399700.0,
DZA,2020,,3550.0,,32332690.0,,145163902228.168,
DZA,2019,,4010.0,,31510100.0,34611622800.688,171157803367.47302,16.3
DZA,2018,,3980.0,81.4078369140625,30670076.0,37302921758.943,175414987760.927,16.0
DZA,2017,,3940.0,,29821728.0,37184366976.3347,170097230857.956,15.5
DZA,2016,,4370.0,,28977623.0,36087872502.4518,160034162957.738,15.1
DZA,2015,,4850.0,,28146508.0,31351706628.3253,165979173991.026,15.0
DZA,2014,,5490.0,,27332603.0,48341684986.9136,213810023703.446,15.6
DZA,2013,,5510.0,,26536380.0,49391932942.7759,209755003250.664,16.4
DZA,2012,,5170.0,,25763114.0,51163222905.6392,209058991952.125,16.9
DZA,2011,,4600.0,,25016299.0,50261799678.5639,200013038488.906,17.1
DZA,2010,,4480.0,,24299170.0,46387500355.0971,161207310515.42,17.5
DZA,2009,,4290.0,,23612220.0,35724347360.5236,137211049535.152,18.2
DZA,2008,,4220.0,75.13604736328129,22955887.0,53150536215.922005,171000653424.751,18.9
DZA,2007,,3600.0,,22327435.0,41660135801.6278,134977125918.571,19.4
DZA,2006,,3100.0,72.648681640625,21729736.0,31255033044.3219,117027321306.159,19.7
DZA,2005,,2710.0,,21159466.0,25731708768.3637,103198251003.394,19.9
DZA,2004,1,2250.0,,20615999.0,,85332581188.6107,20.1
DZA,2003,22,1920.0,,20095409.0,,67863841333.4195,20.4
DZA,2002,65,1730.0,69.8734970092773,19591211.0,,56760318215.3036,20.6
DZA,2001,224,1670.0,,19094843.0,,54744725765.7191,20.9
DZA,2000,192,1590.0,,18600199.0,,54790379458.8877,21.0
DZA,1999,153,1530.0,,18103945.0,,48640653469.3025,21.1
DZA,1998,193,1540.0,,17606298.0,,48187747528.899,21.1
DZA,1997,117,1510.0,,17115300.0,,48177612042.1507,21.1
DZA,1996,96,1520.0,,16615714.0,,46941582519.4661,21.2
DZA,1995,91,1550.0,,16103499.0,,41764315330.4366,21.4
DZA,1994,71,1620.0,,15579366.0,,42543178042.4148,21.7
DZA,1993,70,1730.0,,15044499.0,,49945599428.5812,22.1
DZA,1992,82,1900.0,,14502591.0,,48003078388.5401,22.5
DZA,1991,48,1980.0,,13958191.0,8229472835.303221,45715614559.7064,22.9
DZA,1990,57,2370.0,,13416508.0,5102621110.522739,62048562947.2509,23.2
DZA,1989,44,2550.0,,12878974.0,1962249739.4932601,55634414465.2104,23.7
DZA,1988,26,2750.0,,12346642.0,2761590791.48374,59089067187.3943,24.5
DZA,1987,23,2810.0,49.6308784484863,11821051.0,5401682581.20306,66746396416.2732,25.6
DZA,1986,29,2590.0,,11287826.0,6268710358.94067,63692238160.0493,27.4
DZA,1985,37,2400.0,,10759945.0,7824727162.672419,57937868670.1937,29.9
DZA,1984,11,2270.0,,10246075.0,7986852347.60997,53698278905.9678,33.0
DZA,1983,,2190.0,,9746745.0,9887721240.034607,48801369800.3675,36.6
DZA,1982,25,2260.0,,9265778.0,8269615295.16645,45207088715.6483,40.1
DZA,1981,24,2200.0,,8805953.0,7445264960.29932,44348672667.8715,43.2
DZA,1980,24,1990.0,,8369495.0,5185723166.2615795,42346380830.7708,45.9
DZA,1979,25,1640.0,,7956084.0,1564733963.94451,33243422157.6311,48.0
DZA,1978,4,1320.0,,7565661.0,3925966390.9558,26364491313.4471,50.0
DZA,1977,,1100.0,,7196329.0,2061902774.6342301,20971901273.271,52.1
DZA,1976,1,1060.0,,6919236.0,,17728347374.994,54.7
DZA,1975,,910.0,,6697888.0,,15557934268.4965,57.5
DZA,1974,,710.0,,6485930.0,,13210029612.2659,60.6
DZA,1973,,530.0,,6283461.0,,8707847924.29022,63.8
DZA,1972,,440.0,,6088563.0,,6766766610.86932,67.3
DZA,1971,,320.0,,5899079.0,,5077222366.97472,70.3
DZA,1970,,330.0,,5713672.0,,4863487492.65763,73.1
DZA,1969,,310.0,,5531039.0,,4257218772.15369,75.2
DZA,1968,,280.0,,5351888.0,,3852115816.9775796,
DZA,1967,,250.0,,5177789.0,,3370843065.76735,
DZA,1966,,230.0,,5011380.0,,3039834558.74906,
DZA,1965,,250.0,,4724528.0,,3136258896.9233,
DZA,1964,,240.0,,4417036.0,,2909292864.23204,
DZA,1963,,230.0,,4129215.0,,2702960118.28806,
DZA,1962,,190.0,,3859410.0,,2001428328.3709106,
DZA,1961,,,,3604615.0,,2434727329.809,
DZA,1960,,,,3373754.0,,2723593384.78054,
ECU,2020,490,5530.0,,11320846.0,,98808010000.0,
ECU,2019,603,6100.0,,11116708.0,6173779198.10816,108108009000.0,7.1
ECU,2018,774,6090.0,,10903409.0,7025275190.85552,107562008000.0,7.2
ECU,2017,599,5860.0,92.8297882080078,10687236.0,9697754649.042429,104295862000.0,7.5
ECU,2016,275,5810.0,94.35022735595699,10477466.0,10267250556.8388,99937696000.0,7.7
ECU,2015,362,5970.0,94.45565795898442,10278098.0,9366769204.86809,99290381000.0,7.9
ECU,2014,481,6110.0,94.2226409912109,10091288.0,10997353231.4367,101726331000.0,8.1
ECU,2013,689,5810.0,93.2946319580078,9915342.0,10652687694.0057,95129659000.0,8.3
ECU,2012,769,5390.0,92.06472778320308,9746825.0,9505026762.566021,87924544000.0,8.6
ECU,2011,702,4870.0,91.5868988037109,9580934.0,7500286705.60242,79276664000.0,8.9
ECU,2010,793,4390.0,91.8540420532227,9410467.0,5804651028.77246,69555367000.0,9.2
ECU,2009,630,4060.0,92.24976348876949,9233269.0,6401030043.80244,62519686000.0,9.6
ECU,2008,919,3860.0,92.3900527954102,9055766.0,4653501612.6664295,61762635000.0,10.0
ECU,2007,438,3310.0,92.0967864990234,8878732.0,2579600797.63582,51007777000.0,10.4
ECU,2006,790,3100.0,,8703740.0,1536569405.19429,46802044000.0,10.9
ECU,2005,711,2880.0,,8532064.0,291079463.27892,41507085000.0,11.3
ECU,2004,571,2550.0,,8363683.0,-269418451.206487,36591661000.0,11.8
ECU,2003,507,2110.0,,8197752.0,569981061.3508941,32432858000.0,12.3
ECU,2002,194,1730.0,,8033023.0,427631233.758384,28548945000.0,12.9
ECU,2001,116,1550.0,90.9840316772461,7851984.0,251296231.83895695,24468324000.0,13.6
ECU,2000,582,1550.0,,7646590.0,389956607.14360297,18327764882.4412,14.5
ECU,1999,562,1780.0,,7439883.0,807854002.5636389,19645272636.3182,15.2
ECU,1998,527,2160.0,,7232582.0,949103741.61585,27981896948.4742,15.9
ECU,1997,450,2180.0,,7025664.0,1191605110.3845198,28162053026.5133,16.7
ECU,1996,458,2080.0,,6820256.0,235953946.808275,25226393196.5983,17.6
ECU,1995,364,1970.0,,6617214.0,10369778.6086469,24432884442.2211,18.4
ECU,1994,123,1820.0,,6417028.0,736608890.066859,22708673336.6683,19.3
ECU,1993,195,1670.0,,6219532.0,328980106.249857,18938717358.6793,20.1
ECU,1992,175,1600.0,,6025252.0,2021018752.49082,18094238119.0595,20.8
ECU,1991,124,1480.0,,5834112.0,1617197550.2239401,16988535267.6338,21.5
ECU,1990,207,1370.0,88.2987594604492,5636220.0,851974736.117591,15239278100.3502,22.2
ECU,1989,,1360.0,,5427384.0,469949714.10145,13890828707.6493,23.0
ECU,1988,,1510.0,,5223721.0,767411912.46269,13051886552.3377,23.8
ECU,1987,,1640.0,,5024855.0,1275263175.86924,13945431882.2271,24.8
ECU,1986,,1770.0,,4831440.0,1518070190.6440198,15314143988.0621,26.0
ECU,1985,,1820.0,,4643203.0,1172271728.70692,17149094589.9827,27.3
ECU,1984,,1890.0,,4460466.0,579781962.633075,16912515183.2783,28.7
ECU,1983,,2110.0,,4282801.0,964481568.3311961,17152483214.3536,30.2
ECU,1982,,2390.0,83.5526885986328,4105299.0,1343749534.97914,19929853574.6095,31.6
ECU,1981,,2460.0,,3925690.0,3076425793.89664,21810767209.3695,33.1
ECU,1980,,2110.0,,3751798.0,1856920630.55501,17881514682.8784,34.5
ECU,1979,,1820.0,,3583321.0,1313982971.9593198,14175166007.5774,35.8
ECU,1978,,1550.0,,3420477.0,1608949135.9336698,11922502170.6405,37.2
ECU,1977,,1360.0,,3262937.0,1611453298.87975,11026346589.5011,38.5
ECU,1976,,1280.0,,3110590.0,1096903428.2053301,9091924304.83477,39.9
ECU,1975,,1090.0,,2963008.0,,7731677256.80982,41.4
ECU,1974,,830.0,,2820432.0,,6599259420.99605,42.9
ECU,1973,,600.0,,2704940.0,,3891755551.9413795,44.4
ECU,1972,,510.0,,2594382.0,,3185987234.84089,45.7
ECU,1971,,510.0,,2487286.0,,2754220263.02528,47.0
ECU,1970,,520.0,,2383929.0,,2862504169.99893,48.2
ECU,1969,,500.0,,2284101.0,,3112166848.3004,49.3
ECU,1968,,470.0,,2187985.0,,2582180794.1855,50.5
ECU,1967,,460.0,,2095346.0,,2553596091.82258,51.7
ECU,1966,,450.0,,2006534.0,,2429309513.80854,53.0
ECU,1965,,430.0,,1921394.0,,2387048255.4517303,54.3
ECU,1964,,380.0,,1840000.0,,2244146867.90195,55.7
ECU,1963,,350.0,,1762138.0,,1824344492.0716894,56.8
ECU,1962,,380.0,,1686103.0,,1518208221.23052,57.8
ECU,1961,,,,1611002.0,,1753850416.70826,58.7
ECU,1960,,,,1539300.0,,2069465326.41882,59.7
EGY,2020,,3000.0,,43781728.0,,363069245165.315,
EGY,2019,,2690.0,,42895825.0,16691914252.2251,303080865603.645,11.1
EGY,2018,,2790.0,,42030815.0,8251398521.9603,249712999437.254,11.5
EGY,2017,,3030.0,71.1682510375977,41185808.0,1797091217.3014398,235733695652.174,12.0
EGY,2016,,3440.0,,40359122.0,10850744482.4255,332441717791.411,12.4
EGY,2015,,3340.0,,39551545.0,11886938892.6318,329366576819.407,12.8
EGY,2014,,3230.0,,38737024.0,8530525070.94417,305595408895.265,13.4
EGY,2013,22,3030.0,72.442497253418,37919407.0,10494615824.9335,288434108527.132,13.9
EGY,2012,134,2840.0,73.865592956543,37114895.0,6255144763.8299,279116666666.667,14.5
EGY,2011,306,2560.0,,36347578.0,9343140801.20162,235989672977.625,15.2
EGY,2010,447,2370.0,72.0478515625,35603060.0,14858901980.0642,218983666061.706,15.9
EGY,2009,445,2120.0,,34919602.0,9754298434.58626,189147005444.64606,16.6
EGY,2008,401,1840.0,,34289704.0,12189168244.2582,162818181818.182,17.1
EGY,2007,414,1530.0,,33700834.0,11447576719.8295,130437828371.27803,17.7
EGY,2006,408,1320.0,66.3699111938477,33111796.0,7492628635.93973,107426086956.522,18.3
EGY,2005,382,1220.0,67.3318710327148,32495529.0,5188496231.1804285,89600665557.4043,18.9
EGY,2004,184,1200.0,,31879899.0,5576480903.58767,78782467532.4675,19.5
EGY,2003,233,1240.0,,31267887.0,5734715612.49669,80288461538.4615,20.1
EGY,2002,341,1330.0,,30659221.0,7508927962.57255,85146067415.7303,20.8
EGY,2001,397,1430.0,,30055505.0,10137506553.0681,96684636118.5984,21.5
EGY,2000,439,1420.0,,29457843.0,6909015336.8775215,99838543960.0763,22.3
EGY,1999,423,1310.0,,28862915.0,8626841491.2902,90710704806.8416,23.1
EGY,1998,379,1210.0,,28270159.0,9795590155.18147,84828807556.0803,24.0
EGY,1997,324,1130.0,,27681744.0,6405042232.43238,78436578171.0914,25.0
EGY,1996,272,1020.0,55.5870018005371,27145813.0,4636135712.110021,67629716981.1321,26.0
EGY,1995,254,920.0,,26687689.0,6267156548.70545,60159245060.4541,27.0
EGY,1994,230,820.0,,26238204.0,6647911977.46885,51897983392.6453,28.2
EGY,1993,276,760.0,,25795988.0,8672593735.47592,46578631452.580986,29.4
EGY,1992,286,750.0,,25351103.0,8706322075.57795,41855986519.4235,30.7
EGY,1991,281,750.0,,24890672.0,7311875682.2945795,37387836490.5284,32.0
EGY,1990,292,760.0,,24406148.0,5397478524.847771,42978914311.3504,33.3
EGY,1989,260,780.0,,23893891.0,4162345736.2368603,39756299049.9793,34.6
EGY,1988,262,840.0,,23358965.0,4764869887.7875395,34980124929.0176,36.2
EGY,1987,300,870.0,,22812396.0,4772619765.47473,40455616653.5742,38.0
EGY,1986,351,740.0,44.42398834228521,22241761.0,4310905809.6888,41253507951.3564,40.1
EGY,1985,303,680.0,,21643299.0,1721718044.48004,39053502251.0732,42.3
EGY,1984,353,640.0,,21068787.0,2665004220.4842,33971188991.6147,44.6
EGY,1983,412,560.0,,20516520.0,2914120842.91753,30966239813.7369,46.8
EGY,1982,293,550.0,,19987197.0,668893965.361582,27655172413.7931,48.7
EGY,1981,314,520.0,,19480106.0,-857857874.406725,22136081081.0811,50.4
EGY,1980,292,490.0,,18994489.0,-1477354524.01496,21669908177.0664,51.8
EGY,1979,252,420.0,,18530886.0,-360157894.209043,18020571428.5714,53.2
EGY,1978,387,390.0,,18089501.0,1791908161.6398199,14811704063.0685,54.4
EGY,1977,420,370.0,,17668393.0,1586794357.8234198,14400806875.9867,55.5
EGY,1976,474,350.0,38.19675827026371,17210387.0,,13315988083.4161,56.5
EGY,1975,436,330.0,,16688305.0,,11632178868.9171,57.5
EGY,1974,350,300.0,,16186598.0,,9228963224.60004,58.4
EGY,1973,293,290.0,,15704279.0,,10098534613.4411,59.0
EGY,1972,292,260.0,,15235327.0,,9299638055.84281,59.4
EGY,1971,121,240.0,,14773795.0,,8609283346.08518,59.5
EGY,1970,44,220.0,,14315310.0,,8042200452.1477,59.4
EGY,1969,16,190.0,,13857715.0,,6524455205.81114,59.4
EGY,1968,5,180.0,,13401985.0,,5932242990.65421,59.4
EGY,1967,1,170.0,,12950508.0,,5605484298.98275,59.5
EGY,1966,,,,12508159.0,,5278005611.91453,59.7
EGY,1965,,,,12077650.0,,4948667540.41066,60.2
EGY,1964,,,,11659626.0,,,61.0
EGY,1963,,,,11253199.0,,,61.9
EGY,1962,,,,10858079.0,,,63.0
EGY,1961,,,,10473607.0,,,64.2
EGY,1960,,,,10084278.0,,,65.4
ESP,2020,5947,,,38264801.0,,1281199091016.35,
ESP,2019,6728,30330.0,,37973121.0,150685411046.418,1393490524517.64,1.8
ESP,2018,9110,29320.0,98.4365005493164,37588424.0,148600480561.60098,1421459363680.67,1.8
ESP,2017,14454,27070.0,,37311863.0,133230159085.877,1309297246509.31,1.9
ESP,2016,20126,27530.0,98.2505111694336,37112875.0,120090948195.139,1232076017361.53,1.9
ESP,2015,23752,28430.0,98.1432571411133,36971015.0,103764984840.96,1195119269971.52,1.9
ESP,2014,27575,29130.0,98.09371948242192,36890017.0,97720033277.3256,1369398844599.58,2.0
ESP,2013,28462,29210.0,98.07913208007808,36891840.0,92674288683.0051,1354757433212.72,2.0
ESP,2012,29229,29520.0,97.89453887939449,36904876.0,79072256332.9162,1324820091194.67,2.1
ESP,2011,29509,30950.0,97.78375244140629,36773882.0,91568820892.5731,1478772824224.03,2.1
ESP,2010,29421,31880.0,97.7489013671875,36535850.0,104758311912.807,1420722034063.0,2.1
ESP,2009,29795,32460.0,97.6792678833008,36260460.0,124517954292.307,1485583495415.39,2.1
ESP,2008,30932,32190.0,97.63060760498051,35833174.0,148309339232.207,1625224842536.99,2.2
